Supplier,Model,SerialNumber,Condition,Note,ReceivedDate,StockStatus,
39,ASR1001-X-PWR-AC#JV,LIT18470M27,USEB,IP China---to Curvature LLC - PO1277141---to Curvature LLC - PO1277141,1567443600,0,
39,ASR1001-X-PWR-AC#JV,LIT19270CRU,USEB,"IP China---to DATA HARDWARE DEPOT, LP - PO33328",1567443600,0,
39,ASR1001-X-PWR-AC#JV,LIT19270CR0,USEB,"IP China---to DATA HARDWARE DEPOT, LP - PO33328",1567443600,0,
39,ASR1001-X-PWR-AC#JV,LIT202409PS,USEB,IP China---To Curvature SIN - PO4049811,1567443600,0,
39,ASR1001-X-PWR-AC#JV,LIT18450ZBD,USEB,IP China---to Curvature LLC - 1275824,1567443600,0,
39,ASR1001-X-PWR-AC#JV,LIT18450ZBC,USEB,IP China---to Curvature LLC - 1275824,1567443600,0,
39,C3850-NM-2-10G#JV#PACK9013-2,FOC220441JS,NIB,"8.3.6.2.B; 15/10/2019
---8.3.6.2.B; 09/09/2019---wh by E---to OSI Hardware Inc. - POUS35023",1567702800,0,
39,QSFP-100G-SM-SR#V01#NOADR#JV#PACK9092,FNS204414A1,NIB,wh by Phuong,1567702800,1,
39,QSFP-100G-SM-SR#V01#NOADR#JV#PACK9092,FNS204414D3,NIB,wh by Phuong,1567702800,1,
39,QSFP-100G-SM-SR#V01#NOADR#JV#PACK9092,FNS204415SG,NIB,wh by Phuong,1567702800,1,
39,QSFP-100G-SM-SR#V01#NOADR#JV#PACK9092,FNS204414A8,NIB,wh by Phuong,1567702800,1,
39,QSFP-100G-SM-SR#V01#NOADR#JV#PACK9092,FNS2044017T,NIB,wh by Phuong,1567702800,1,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY223008WF,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY223002G2,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY22300A6S,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY223002MZ,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY2230098N,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY22300923,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY22300A3R,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY223002AV,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY2230098A,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#V02#ADR#JV#PACK9092,DTY223003T2,NIB,wh by E---to OSI Hardware Inc - POUS37192,1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY2230074F,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY22300184,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY223002CA,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY223002C6,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY2230086A,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY2230054L,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY223002KK,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,CVR-QSFP-SFP10G#JV#PACK20023-2,DTY223008UD,USEB,"SMD.BOX.006; 09/10/2019
---wh by E",1567962000,0,
39,GLC-LH-SM#JV#PACK20052,FNS11010TCU,USEB,"SMD.BOX.025; 03/12/2019
---SMD.BOX.025; 11/10/2019---wh by E
From : louma_2000 ---- PACKIP03
id : ip*buyer",1567962000,1,
39,N5K-C5548UP#JV#PACK9124-3,SSI173506JB,USEB,wh by CuongTM,1567962000,1,
39,N55-PAC-750W#JV#PACK9124-3,ART174410V1,USEB,wh by CuongTM,1567962000,1,
39,N55-PAC-750W#JV#PACK9124-3,ART174410UT,USEB,wh by CuongTM,1567962000,1,
39,WS-C3850-48P-L#JV#PACK9092,FOC1828U033,USEB,"wh by CuongTM

8.1.8.1.B---| Model Note:V04|---to Go Communications Systems PO71954 -",1567962000,0,
39,WS-C3850-24P-L#JV#PACK20013,FCW2031D0K1,USEB,"wh by CuongTM

8.1.8.1.B---to OSI Hardware Inc. - US37865",1567962000,0,
39,NM-HDV2#JV#PACK9126-3,FOC11160CV2,USEB,"8.BOX.0016; 09/09/2019
---Add by stock-check---to OSI Hardware Inc. - US35793",1568010613,0,
39,WS-X6748-SFP#JV#PACK20013,SAL1524FZPP,USEB,wh by CuongTM,1568048400,1,
39,WS-F6700-DFC3C#JV#PACK20013,SAL1524G1N5,USEB,wh by CuongTM,1568048400,1,
39,WS-X4648-RJ45V+E#JV,JAE182600QR,NIB,"From: Mergtech, inc.",1567875600,1,
39,PWR-ME3KX-AC#JV,LIT16280Z2T,USEB,From: AB Computer Rycycling llc---to ESphere Network PO121219-11EU-CT,1567875600,0,
39,PWR-ME3KX-AC#JV,LIT16280YYQ,USEB,From: AB Computer Rycycling llc---to PivIT Global - PO210007,1567875600,0,
39,PWR-ME3KX-AC#JV,LIT16280Z0Z,USEB,From: AB Computer Rycycling llc---to ESphere Network PO121219-11EU-CT,1567875600,0,
39,C4KX-NM-8SFP+#JV,JAE193806F0,USEB,From:  maxwellnation---to Curvature LLC - PO1280524,1567875600,0,
39,QSFP-100G-LR4-S#JV,FNS22400EFS,NIB,From: Globalconnection999---Beijing Intellge Network Hardware PO-WG190914P,1567875600,0,
39,QSFP-100G-LR4-S#JV,FNS22400B7V,NIB,From: Globalconnection999---Beijing Intellge Network Hardware PO-WG190914P,1567875600,0,
39,QSFP-100G-LR4-S#JV,FNS22400EFK,NIB,From: Globalconnection999---Beijing Intellge Network Hardware PO-WG190914P,1567875600,0,
39,AIR-ANT-2547-NHZ#JV,IPS012599,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012600,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012601,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012607,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012608,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012609,USEB,,1567875600,1,
39,AIR-ANT-2547-NHZ#JV,IPS012610,USEB,,1567875600,1,
39,UCS-HDD900GI2F106#JV#2AUS,W8HTNB6G,USEB,,1567875600,0,
39,UCS-HDD900GI2F106#JV#2AUS,W8HTK1XG,USEB,,1567875600,0,
39,ISR4331/K9#JV#ISR4331-V/K9,FLM2229W1J4,USEB,From:  ajmsells---Note: install UC with PVDM4-32,1567875600,1,
39,SFP-10G-SR#JV,SPC165101JJ,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100FN,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZR,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JB,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UE,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HF,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UA,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100RN,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC16510104,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JK,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K1,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZJ,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC16510095,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZF,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HP,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JE,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J9,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZN,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J3,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HL,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZW,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JV,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J0,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC16510135,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZS,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UC,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JF,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K4,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J5,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC16510138,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UF,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UB,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UD,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JS,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC16510102,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZK,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J7,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100RM,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZP,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J1,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HQ,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HJ,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HY,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K0,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZG,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K2,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HH,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JP,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JD,NIB,IP China---Northland Systems - PO58189---Northland Systems - PO58189---Northland Systems - PO58189,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZZ,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100RP,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HC,NIB,"IP China---22x SFP-10G-SR NIB Blind ship for Pro network , - P13059",1567962000,0,
39,SFP-10G-SR#JV,SPC165101J6,NIB,"IP China---22x SFP-10G-SR NIB Blind ship for Pro network , - P13059",1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZT,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K5,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JM,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZE,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HZ,NIB,"IP China---22x SFP-10G-SR NIB Blind ship for Pro network , - P13059",1567962000,0,
39,SFP-10G-SR#JV,SPC16510137,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JT,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC16510134,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JX,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZQ,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZH,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HN,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HR,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HG,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J4,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JY,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101J8,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HS,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HK,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JQ,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZL,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JL,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101UJ,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HE,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101K6,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101JC,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZY,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165101HM,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,SFP-10G-SR#JV,SPC165100ZX,NIB,IP China---Blind ship for Internet Communications Inc - PO13620,1567962000,0,
39,C1-WS3650-48FS/K9#JV#DAMAGED BACK CORNER,FDO2010E0YN,USEB,,1567962000,1,
39,C1-WS3650-48FS/K9#JV#DAMAGED BACK CORNER,FDO1934E18V,USEB,,1567962000,1,
39,PWR-C2-1025WAC#JV#,LIT1929152A,USEB,,1567962000,1,
39,PWR-C2-1025WAC#JV#,DCB1951C7S8,USEB,"to OSI Hardware, Inc. - US39536",1567962000,0,
39,CISCO861W-GN-A-K9#JV#,FTX134780KQ,USEB,,1567962000,0,
39,ISR4321/K9#JV#DAMAGED FACEPLATE CORNER,FLM2229W0YZ,USEB,Returned,1567962000,0,
39,WS-C2960XR-24TS-I#JV,FDO2247B0PF,NIB,IP China---to Trifecta Networks - PO 275734,1567962000,0,
39,WS-C2960XR-24TS-I#JV,FDO2251B0H3,NIB,IP China---to Trifecta Networks - PO 275734,1567962000,0,
39,WS-C2960XR-24TS-I#JV,FDO2247B0P2,NIB,IP China---to Trifecta Networks - PO 275734,1567962000,0,
39,WS-C2960XR-24TS-I#JV,FDO2252B0BY,NIB,IP China---to Trifecta Networks - PO 275734,1567962000,0,
39,PWR-SG300-10PP#JV,HQPD84U024C,USEB,From:   puzzles2013---to Curvature LLC - PO1275404,1567962000,0,
39,STACK-T1-50CM#JV,LCC1926G0NH,USEB,From: R3AS---to CablesAndKits - PO66133,1567962000,0,
39,STACK-T1-50CM#JV,MOC1925A3VA,USEB,From: R3AS,1567962000,1,
39,STACK-T1-50CM#JV,LCC1925G8LJ,USEB,From: R3AS,1567962000,1,
39,STACK-T1-50CM#JV,LCC1925G9FA,USEB,From: R3AS---to CablesAndKits - PO66133,1567962000,0,
39,STACK-T1-50CM#JV,LCC1925G6D0,USEB,From: R3AS---to CablesAndKits - PO66133,1567962000,0,
39,AIR-PWRINJ1500-2#JV,PHI132800QC,USEB,From:   poopshake---to Redeploy Technologies Limited - POTS0001856,1567962000,0,
39,AIR-PWRINJ1500-2#JV,PHI152505NP,USEB,From:   poopshake---to Redeploy Technologies Limited - POTS0001856,1567962000,0,
39,AIR-PWRINJ1500-2#JV,PHI133200HP,USEB,From:   poopshake---to Redeploy Technologies Limited - POTS0001856,1567962000,0,
39,AIR-PWRINJ1500-2#JV,PHI133200HK,USEB,From:   poopshake---to Redeploy Technologies Limited - POTS0001856,1567962000,0,
39,EHWIC-VA-DSL-A#JV,FOC17123C1K,USEB,From:  501technet-tcf,1567962000,0,
39,ASA5505#JV,JMX1145Z0KB,USEB,,1567962000,1,
39,EHWIC-4G-LTE-V#JV,FOC19162BF9,USEB,,1567962000,1,
39,4G-LTE-ANTM-D#JV,LMY151100LI,USEB,,1567962000,1,
39,4G-LTE-ANTM-D#JV,LMY150803RJ,USEB,,1567962000,1,
39,4G-AE010-R#JV,IPS012611,USEB,,1567962000,1,
39,4G-AE010-R#JV,IPS012612,USEB,,1567962000,1,
39,ASA5505-PWR-AC#JV#PACK20044,ALD15180ABS,NIB,wh by E,1568048400,1,
39,C9300-48P-A#JV#PACK9112-2,FCW2324C17W,NIB,"wh by E---Blind ship for Austin Tele-Services, LLC - PO37428",1568048400,0,
39,WS-X6908-10G-2T#JV#PACK9092,SAL16095SZG,USEB,wh by CuongTM---to Nettech Corp - PO19128-,1568048400,0,
39,WS-F6K-DFC4-E#JV#PACK9092,SAL1607423E,USEB,wh by CuongTM---to Nettech Corp - PO19128-,1568048400,0,
39,WS-X6848-GE-TX#WS-X6848-TX-2T#JV#PACK9126-3,SAL16063NLW,USEB,wh by CuongTM---to NETWORK CRAZE TECHNOLOGIES - PO56490,1568048400,0,
39,WS-F6K-DFC4-A#JV#PACK9126-3,SAL1604210F,USEB,wh by CuongTM,1568048400,1,
39,WS-X6848-GE-TX#WS-X6848-TX-2T#JV#PACK9126-3,SAL16063NM0,USEB,wh by CuongTM,1568048400,1,
39,WS-F6K-DFC4-A#JV#PACK9126-3,SAL16052XX3,USEB,wh by CuongTM,1568048400,1,
39,WS-F6700-DFC3C#JV#PACK9121-2,SAL1525GLVB,USEB,wh by CuongTM,1568048400,1,
39,WS-F6700-DFC3C#JV#PACK9124-3,SAL15045L3B,USEB,wh by CuongTM,1568048400,1,
39,WS-F6700-DFC3C#JV#PACK9124-3,SAL15045GHC,USEB,wh by CuongTM,1568048400,1,
39,MEM-4400-4G#JV,IPS012613,USEB,,1567962000,0,
39,WS-C2960X-48FPS-L#JV,FCW2023B2U2,USEB,"IP China---to DATA HARDWARE DEPOT, LP - PO33238",1568134800,0,
39,ASR1002-PWR-DC#JV,ART2110V04B,USEB,"IP China---Blind ship for Data Networks, - PO20151851",1568134800,0,
39,ASR1002-PWR-DC#JV,ART2110V04F,USEB,IP China,1568134800,1,
39,ASR1002-PWR-DC#JV,ART2110V05B,USEB,IP China,1568134800,1,
39,SG300-10PP#JV,PSZ21231LZH,USEB,IP China---to Curvature LLC - PO1275648,1568134800,0,
39,PVDM2-36DM#JV,FOC1522234K,USEB,IP China---to CXtec - D865375,1568134800,0,
39,WS-C3650-48PS-E#JV,FDO1931P00G,USEB,From:   mntechnology---to CablesAndKits - PO66342,1568134800,0,
39,PWR-C2-640WAC#JV,DCB1733B1NE,USEB,From:   mntechnology---to Curvature LLC - PO1279513,1568134800,1,
39,SG300-52P#JV#2AUS,PSZ182619ZU,USEB,Returned to sender,1568134800,0,
39,CAB-STK-E-0.5M#JV#PACK9084,IPS010840,USEB,wh by viet---to NorthBay Networks PO164682,1568307600,0,
39,CAB-STK-E-0.5M#JV#PACK9084,IPS010841,USEB,wh by viet---to NorthBay Networks PO164682,1568307600,0,
39,CAB-STK-E-0.5M#JV#PACK9084,IPS010842,USEB,wh by viet---to OSI Hardware Inc. - POUS34476,1568307600,0,
39,CAB-STK-E-0.5M#JV#PACK9084,IPS010843,USEB,wh by viet---to NorthBay Networks PO164682,1568307600,0,
39,CAB-STK-E-0.5M#JV#PACK9084,IPS010844,USEB,wh by viet---to NorthBay Networks PO164682,1568307600,0,
39,HWIC-D-9ESW-POE#JV#PACK9084,FOC12151LRZ,USEB,wh by viet,1568307600,1,
39,CAB-STACK-50CM#JV#PACK9084,IPS010846,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010847,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010848,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010849,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010850,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010851,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,CAB-STACK-50CM#JV#PACK9084,IPS010852,USEB,wh by viet---to Curvature LLC - PO1279591,1568307600,0,
39,WS-C2960CPD-8TT-L#JV,FOC1841Y7AJ,USEB,"Pack#: Pack6165
From:  commanderscott",1568221200,1,
39,WS-C2960CPD-8TT-L#JV,FOC1833Y4WU,USEB,"Pack#: Pack6165
From:  commanderscott",1568221200,1,
39,PWR-30W-AC#JV#2AUS,HWVD5CT08HE,USEB,"Pack#: Pack6169 BU
From:  imaginedrag",1568221200,1,
39,CAB-STK-E-1M#JV#PACK9092,IPS012561,NIB,"wh by viet---to WORLD DATA PRODUCTS, INC - PO215911-024",1568566800,0,
39,WS-C3560X-48P-E#JV,FDO1702X17D,USEB,"Pack#: Pack6164 Usanet
From:   nickc4163",1568307600,1,
39,C3KX-PWR-715WAC#JV,LIT16520A4D,USEB,"Pack#: Pack6164 Usanet
From:   nickc4163---to OSI Hardware Inc. - POUS34975",1568307600,0,
39,C3KX-PWR-715WAC#JV,LIT16470CFF,USEB,"Pack#: Pack6164 Usanet
From:   nickc4163---to DATA HARDWARE DEPOT, LP - PO34274",1568307600,0,
39,800-IL-PM-4#JV#PACK9114-1,FOC205058YP,USEB,Wh by Cuong,1568566800,1,
39,CMPCT-MGNT-TRAY#JV,IPS012616,NIB,"Pack#: Pack6170 BU
From:  mmr-electro---to ACSData - PO964",1568566800,0,
39,CMPCT-MGNT-TRAY#JV,IPS012617,NIB,"Pack#: Pack6170 BU
From:  mmr-electro---to Worldwide Supply, LLC - PO58436",1568566800,0,
39,WS-C3650-48FD-L#JV#PACK9101-1,FDO1911E17A,USEB,wh by Khang---to CXtec DISTRIBUTION CENTER - POD869969,1568653200,1,
39,WS-C3650-48FD-L#JV#PACK9101-1,FDO1911E16G,USEB,wh by Khang---to CXtec DISTRIBUTION CENTER - POD869969,1568653200,0,
39,SG300-10PP#JV,PSZ20441D2Z,USEB,"Pack#: Pack6171 BU
From:  maxmarineel
Note: NO PSU, NO rack---Return---Return",1568566800,0,
